juno_address,cosmos_address,resp_amount,comment
juno1uvdfzrmvz6n4ws4eremp0ycln058c8tvhg4a0f,cosmos1uvdfzrmvz6n4ws4eremp0ycln058c8tvp6kxg4,13,
juno1uvnk984yhpw48jfu5srvsrqdt03kkvlcvfkvh6,cosmos1uvnk984yhpw48jfu5srvsrqdt03kkvlc6m4hsx,7,
juno1uvu6dw6vwqfm583zz64hqnfsjlslgejyys5hx5,cosmos1uvu6dw6vwqfm583zz64hqnfsjlslgejyjzhvpg,2,
juno1uvvw39ply9sy533p7mcu644n2ydkwzv46r90pn,cosmos1uvvw39ply9sy533p7mcu644n2ydkwzv4v3x5x0,4,
juno1uw006uzn764naqxwjfsluu33cld2vcffeen6uf,cosmos1uw006uzn764naqxwjfsluu33cld2vcff0tspm4,3,
juno1uwmtcc8lxc7waqy9takvnsautlfx5qp688jykvvuk4fezd8jf6fs549ym2,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,964604,Old Reputation SubDAO treasury; RESP routed to the new Reputation SubDAO treasury.
juno1uxmlx0zx7j5g27k0rem5h8llyncq8hs5vmsq8t,cosmos1uxmlx0zx7j5g27k0rem5h8llyncq8hs56fnmqh,41,
juno1uy2jqy4j2hd4zzhr40kec00n94dm2xgje7sxsp,cosmos1uy2jqy4j2hd4zzhr40kec00n94dm2xgj0vnaha,7,
juno1uzaaqwrneh6cwzcmurz5qnu0qfm6mevv030hlz,cosmos1uzaaqwrneh6cwzcmurz5qnu0qfm6mevvervvc7,1,
juno1v27jad5qh85pnq228s5gqd4726njyg9s94m400,cosmos1v27jad5qh85pnq228s5gqd4726njyg9sn8cwgn,1,
juno1v2wmsgvu3c7ss3altqqrxhsen8lwenttkyvh0v,cosmos1v2wmsgvu3c7ss3altqqrxhsen8lwenttqk0vgs,2,
juno1v3y2evk9vrkxdfnn2gxx96r8zjejyr5z4wjjqr,cosmos1v3y2evk9vrkxdfnn2gxx96r8zjejyr5zru3f8l,6,
juno1v4gq9z4hsf5ma6kfs3mvu3jlyrwz3t84suajkh,cosmos1v4gq9z4hsf5ma6kfs3mvu3jlyrwz3t84xw7f3t,17,
juno1v4jtws5mshn5uh0m7t3ths6td9deka64zaue27,cosmos1v4jtws5mshn5uh0m7t3ths6td9deka6450lzdz,2,
juno1v4nt2jxqsjufc6g365qgm98vslgetyt7nn666f,cosmos1v4nt2jxqsjufc6g365qgm98vslgetyt79pepa4,5,
juno1v4qncpuy34kzd4tvvk5vy37m3vmn20fcvhrhw3,cosmos1v4qncpuy34kzd4tvvk5vy37m3vmn20fc69qvfd,35,
juno1v54ur8e4pqpz2n2etkzcjc74r6lwwyant9a9h2,cosmos1v54ur8e4pqpz2n2etkzcjc74r6lwwyanah77sk,1,
juno1v5r6e5rzn4crc2nj0erfr23tfm6wyh336yhwkw,cosmos1v5r6e5rzn4crc2nj0erfr23tfm6wyh33vk543j,1,
juno1v5x5vl4c0zjua37ymqjy4267fy9m6x8yerm7s6,cosmos1v5x5vl4c0zjua37ymqjy4267fy9m6x8y03c9hx,41,
juno1v5y3cyyz54krs03hrms75znzz76e42q876j4ju,cosmos1v5y3cyyz54krs03hrms75znzz76e42q8gg3w4q,13,
juno1v6fhtksan06ek3sa0kn6s676j74pcsh3sn3f9v,cosmos1v6fhtksan06ek3sa0kn6s676j74pcsh3xpjjzs,1,
juno1v6kdn485jkrnmpmmr2cl546a5dmlvlggduy370,cosmos1v6kdn485jkrnmpmmr2cl546a5dmlvlggmw82en,100,
juno1v6ll7lj9qeyf6g6at2c4vqetxg587755jprxpz,cosmos1v6ll7lj9qeyf6g6at2c4vqetxg587755ynqax7,11,
juno1v7j3vgv69rzg26laqfqp64us7mwxjg2s6u8t3t,cosmos1v7j3vgv69rzg26laqfqp64us7mwxjg2svwyskh,40,
juno1v7w8pg04wdw3d827a6szzxmcaq3zyah2sx506l,cosmos1v7w8pg04wdw3d827a6szzxmcaq3zyah2x5h5ar,14,
juno1v842s0h2zkkw0k87t73x74qm9ruf9d5k65aq7gs8652fu5j3aqxq4l8htu,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1v8keevm636w4gfc6ew40m8s8ff8vmm2gvqj2hk,cosmos1v8keevm636w4gfc6ew40m8s8ff8vmm2g6j33s2,4,
juno1v8qw5rprhp0ckfdaja0m40d4lcxks3yduhz0dr,cosmos1v8qw5rprhp0ckfdaja0m40d4lcxks3yd29p52l,10,
juno1v8v8pt2yf6k8ad3mkj7atg9nv8tz9fhne500qd,cosmos1v8v8pt2yf6k8ad3mkj7atg9nv8tz9fhn0xv583,5,
juno1v9hnnh7qtv8x0sycn8ka064xqg4hw7jz6n5wr6,cosmos1v9hnnh7qtv8x0sycn8ka064xqg4hw7jzvph4yx,70,
juno1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e06dh9av,cosmos1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0vl576s,174,
juno1vaxze779tvr3wppe5pdg288rc373afnx6njyru,cosmos1vaxze779tvr3wppe5pdg288rc373afnxvp3lyq,53,
juno1vcq4pptwrpse7yt7k996mcjhpvm9xymllus4dy,cosmos1vcq4pptwrpse7yt7k996mcjhpvm9xymlfwnw2c,4,
juno1vct8tm7l3jc0zhgqgxtaczw5ljzd6kvzmmt075,cosmos1vct8tm7l3jc0zhgqgxtaczw5ljzd6kvzdfg5eg,1,
juno1veu2j860mm4tq42007hnwkkehf59f5nh2pu72l,cosmos1veu2j860mm4tq42007hnwkkehf59f5nhunl9dr,6,
juno1vfq50rjp2z742a9mn9ucw3nvl5ev544ltsgd0h,cosmos1vfq50rjp2z742a9mn9ucw3nvl5ev544laztkgt,1,
juno1vgdhtzndlm3m7udujjjde3h8pw3f85a00nwdus,cosmos1vgdhtzndlm3m7udujjjde3h8pw3f85a0epdkmv,10,
juno1vhver583m9gg8xzg8787cr64qw585ystjldrlv,cosmos1vhver583m9gg8xzg8787cr64qw585ystydwccs,8,
juno1vjymkucluukngrzyp3ykkdrj6mr6h7y02tkexs,cosmos1vjymkucluukngrzyp3ykkdrj6mr6h7y0ue4zpv,109,
juno1vjzsmk02gnjjh3x2hkzxjgnsrl0ycj9fq7lz8v,cosmos1vjzsmk02gnjjh3x2hkzxjgnsrl0ycj9fkvueqs,6,
juno1vk0ck6x0wxhqw5jptdl5fz4c8v79cdl2nc2sun,cosmos1vk0ck6x0wxhqw5jptdl5fz4c8v79cdl292ftm0,1,
juno1vk6z2aa4hwf5kkd07248q8sm5xqzdduekrupq4,cosmos1vk6z2aa4hwf5kkd07248q8sm5xqzddueq3l68f,1,
juno1vkngvnelw4tgahyn20sr0kvk9jq8wrfe37gkw8,cosmos1vkngvnelw4tgahyn20sr0kvk9jq8wrfe8vtdfm,5,
juno1vm453fezj2t8trtnjt3v8lk7cxekwghu3v3p9r,cosmos1vm453fezj2t8trtnjt3v8lk7cxekwghu87j6zl,21,
juno1vm8fy28ntwsalqf6gmguqf6qx8qtkwgcfl26e5,cosmos1vm8fy28ntwsalqf6gmguqf6qx8qtkwgcldfp7g,1,
juno1vmfs06hv80gc8jcpzu93ld4494azendxuuglnn,cosmos1vmfs06hv80gc8jcpzu93ld4494azendx2wty50,10,
juno1vndl2klmcfnp8vjm6ja4lu89t0l02n9kxhz0h3,cosmos1vndl2klmcfnp8vjm6ja4lu89t0l02n9ks9p5sd,4,
juno1vpdehzac9n8lz22xhz09kstttf8kedp2tnvx5u,cosmos1vpdehzac9n8lz22xhz09kstttf8kedp2ap0anq,1,
juno1vpxucluq9pud2lwdurhccg47pzkulcmumtv60p,cosmos1vpxucluq9pud2lwdurhccg47pzkulcmude0pga,1,
juno1vq97vj6hsrvg8569eclpnpsvs6nk7jll5rvqth,cosmos1vq97vj6hsrvg8569eclpnpsvs6nk7jllz30mvt,327,
juno1vqsk3t3dc9uy3tdk889cy00s07yyt2uecpux9p,cosmos1vqsk3t3dc9uy3tdk889cy00s07yyt2uewnlaza,7,
juno1vrzmkgpsyhc5tw0q0j8dtgt2v7ag57trv3pjky,cosmos1vrzmkgpsyhc5tw0q0j8dtgt2v7ag57tr6rzf3c,1,
juno1vtlvzpaz5kt29q8gkn8dzuk32kgextlwjkgs58,cosmos1vtlvzpaz5kt29q8gkn8dzuk32kgextlwyyttnm,3,
juno1vtvuucwh7v0ajk59evme7qxl4dslv5sk2qs5xa,cosmos1vtvuucwh7v0ajk59evme7qxl4dslv5skujn0pp,13,
juno1vugs59yw5226qm053m6qetjpv2r7lgdc8pky297lj49taedc3auq207phr,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1vuu4vaslmt3tmzxlq02wk2uq4mxu6grtnts0rp,cosmos1vuu4vaslmt3tmzxlq02wk2uq4mxu6grt9en5ya,6,
juno1vv9a8chkdthxsacnw73wecqmmx3jdm98cxafyherssns3w73a9fqq0wgkn,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1vx69kzzcrh80gx8udxqggpda8ysfqje8398rs7,cosmos1vx69kzzcrh80gx8udxqggpda8ysfqje88hychz,15,
juno1vyyf5pp6x95p0nlxuy3pmesdp4stnwkzxny7fh,cosmos1vyyf5pp6x95p0nlxuy3pmesdp4stnwkzsp89wt,4,
juno1vzs7m53wh803p9adnphjfgqy0kz49pllcc7t2c,cosmos1vzs7m53wh803p9adnphjfgqy0kz49pllw2asdy,17,
juno1vzxnfy26v2amngxn6r60x4mxgr6nrcya6lc7et,cosmos1vzxnfy26v2amngxn6r60x4mxgr6nrcyavdm97h,3,
juno1w09nmhpeg3dxp649vdydn6rtrekx3k9ud9rhau,cosmos1w09nmhpeg3dxp649vdydn6rtrekx3k9umhqv6q,160,
juno1w2qhd68h0ffkpp3xa6d2ejdv643vqtd64uw98j,cosmos1w2qhd68h0ffkpp3xa6d2ejdv643vqtd6rwd7qw,18,
juno1w329fjk9x5q5ypwx2k3kg0zm06gtvpldk2ps46,cosmos1w329fjk9x5q5ypwx2k3kg0zm06gtvpldqcztjx,50,
juno1w347x0f95ecpm4mtutknaxx7k83z8mayxrnz4k,cosmos1w347x0f95ecpm4mtutknaxx7k83z8mays3sej2,13,
juno1w3t8qszs68dur29llc59x9mqwrg4adngx4l8hr,cosmos1w3t8qszs68dur29llc59x9mqwrg4adngs8uusl,36,
juno1w4q3arz8letpp0wwww95clvp560h9sjjsgkypm,cosmos1w4q3arz8letpp0wwww95clvp560h9sjjx64lx8,2,
juno1w5cq6ac3750d2kt37x8uv2vlqp93fld8tp8jae,cosmos1w5cq6ac3750d2kt37x8uv2vlqp93fld8anyf69,1,
juno1w5jgktyhzujvh4nmk5d0hm3c63g5s3jyfd6ttk,cosmos1w5jgktyhzujvh4nmk5d0hm3c63g5s3jyllesv2,2,
juno1w60q9wsx5c3d83w4annwrg7d0yz3wwc2s6vv89,cosmos1w60q9wsx5c3d83w4annwrg7d0yz3wwc2xg0hqe,1,
juno1w678r006xjw86vyaphnlexhlrkkyhqlxwn4vl9,cosmos1w678r006xjw86vyaphnlexhlrkkyhqlxcpkhce,1,
juno1w6kczlcxg89fxqjfyjpfexxlddkk4evh7q8xrz,cosmos1w6kczlcxg89fxqjfyjpfexxlddkk4evhgjyay7,7,
juno1w6rtuuaevgtj3fvjtrgj744cnut8m6z6v4mr3j,cosmos1w6rtuuaevgtj3fvjtrgj744cnut8m6z668cckw,1,
juno1w6x67rdgdswz6gqprkd30ry4lexfh6kdanxuch,cosmos1w6x67rdgdswz6gqprkd30ry4lexfh6kdtp98lt,3,
juno1w8gz4h3deymfz5k55mrn56zq9sy069dnjmpg57,cosmos1w8gz4h3deymfz5k55mrn56zq9sy069dnyfznnz,25,
juno1wc4dlgqw2p9xqwk7lx84puurqewru2ex5jxdj6,cosmos1wc4dlgqw2p9xqwk7lx84puurqewru2exzq9k4x,4,
juno1wcw55kctr58cxrkshgjqs75futwt47kyuy8wn8,cosmos1wcw55kctr58cxrkshgjqs75futwt47ky2ky45m,26,
juno1wdfd5ujhzul7sc43h0hxwstxursch4j8ze2lm4,cosmos1wdfd5ujhzul7sc43h0hxwstxursch4j85tfyuf,2,
juno1wev8ptzj27aueu04wgvvl4gvurax6rj5la09yj,cosmos1wev8ptzj27aueu04wgvvl4gvurax6rj5f0v7rw,13,
juno1weyr26sjk80dukrztf36mc027cge3p0xc0xq4q,cosmos1weyr26sjk80dukrztf36mc027cge3p0xwa9mju,2,
juno1whdwkaplxspdsnhlmefwapulje0ku8lrvgh53e,cosmos1whdwkaplxspdsnhlmefwapulje0ku8lr6650k9,2,
juno1whjnqh0djh76lnnvran8z5lz26tyvxtnyjrzfn,cosmos1whjnqh0djh76lnnvran8z5lz26tyvxtnjqqew0,2,
juno1wkep6k06rqh2vls8t5q2jjkdn4z803alyxxkqs,cosmos1wkep6k06rqh2vls8t5q2jjkdn4z803alj59d8v,2,
juno1wl87v2erjdk7yrg94sj04jr55v6v2p8egclhyw,cosmos1wl87v2erjdk7yrg94sj04jr55v6v2p8e72uvrj,1,
juno1wlaepnlx3jc4mlmvac4kl5vgwkhshs2fsh83a2,cosmos1wlaepnlx3jc4mlmvac4kl5vgwkhshs2fx9y26k,3,
juno1wm4026rxqcrkh09k806m6y4lys942etxpe92ue,cosmos1wm4026rxqcrkh09k806m6y4lys942etxhtx3m9,1,
juno1wm48qr3d6qyx2ngzmju9tw9wqxeyv2ep0cmfxj,cosmos1wm48qr3d6qyx2ngzmju9tw9wqxeyv2epe2cjpw,2,
juno1wn9vvqwtrqnfp2638en5k23uxsn7v8ua8czu9s,cosmos1wn9vvqwtrqnfp2638en5k23uxsn7v8ua32p8zv,50,
juno1wq63jfwdxrnsc35t2s27mywwwekwsnc8fzwckz,cosmos1wq63jfwdxrnsc35t2s27mywwwekwsnc8lsdr37,20,
juno1wqjagmsh5tyv4eztpypqgklyq23aepxfkcxcyh,cosmos1wqjagmsh5tyv4eztpypqgklyq23aepxfq29rrt,2,
juno1wqrwa0xhzfks6wlyqct62dd96u7q9fjuwsnps5,cosmos1wqrwa0xhzfks6wlyqct62dd96u7q9fjuczs6hg,2,
juno1wqtsfjrkdd6s48dn2545ejvt7kerms3np743n9,cosmos1wqtsfjrkdd6s48dn2545ejvt7kerms3nhvk25e,1,
juno1wr0mqeyea45u9av63srtvgr553nyg6l954f3mc,cosmos1wr0mqeyea45u9av63srtvgr553nyg6l9z822uy,20,
juno1wr2uxg578rwyxfsf3k7dwnhnwhspvqrcctvz23,cosmos1wr2uxg578rwyxfsf3k7dwnhnwhspvqrcwe0edd,3,
juno1wrm8mevp36k9cyer2qxxafjga3za0mqal6asff,cosmos1wrm8mevp36k9cyer2qxxafjga3za0mqafg7tw4,100,
juno1ws7np3nwyu4navulw6fjx7gtel08hc277ys9f9,cosmos1ws7np3nwyu4navulw6fjx7gtel08hc27gkn7we,30,
juno1wt37qjll7xc22yffs3sruepmacn7ljxsr6pz3f,cosmos1wt37qjll7xc22yffs3sruepmacn7ljxs4gzek4,3,
juno1wtzzt2w46fcj0ygskqr4zv94734ek3jt2u8u06,cosmos1wtzzt2w46fcj0ygskqr4zv94734ek3jtuwy8gx,2,
juno1wun3h5luhr9y4pu79790gr573ku2qmrnac584p,cosmos1wun3h5luhr9y4pu79790gr573ku2qmrnt2huja,4,
juno1wuqcev95lw2fskra09yrwh8zjsnfhdah8nexzm,cosmos1wuqcev95lw2fskra09yrwh8zjsnfhdah3p6a98,40,
juno1wvfyq56dksdep3dngmqat6xcetdrfhdxm0w5w9,cosmos1wvfyq56dksdep3dngmqat6xcetdrfhdxdad0fe,24,
juno1ww57ge8864lqk8uggdw44wq27lrv2j07689qr3,cosmos1ww57ge8864lqk8uggdw44wq27lrv2j07v4xmyd,23,
juno1wx40c0ury90hwd4lw0ep265jymrnw6k632ygzv,cosmos1wx40c0ury90hwd4lw0ep265jymrnw6k68c8n9s,2,
juno1wx74s2ly7vfxm49dwmpklemwdftmu4fegn39ty,cosmos1wx74s2ly7vfxm49dwmpklemwdftmu4fe7pj7vc,2,
juno1wxxcj7ak7zavxtr4r8aws8t24m02qe2q4k0wdy,cosmos1wxxcj7ak7zavxtr4r8aws8t24m02qe2qryv42c,1,
juno1wxzlf67sja6attasxjfsahffkqhlz4wf90kfjs5egvnegkc5dczsvhyxsu,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,15,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1wyhyeytcz5g7eax9lfg3gchurnh4sne9u7mc28,cosmos1wyhyeytcz5g7eax9lfg3gchurnh4sne92vcrdm,1,
juno1x086rymlvh8y0c78k74p2fycyxfpwe2uvgw6fx,cosmos1x086rymlvh8y0c78k74p2fycyxfpwe2u66dpw6,1,
juno1x0nwdy980ew5jkz2dwglud3jldn0346sjezkc0,cosmos1x0nwdy980ew5jkz2dwglud3jldn0346sytpdln,107,
juno1x0sed3a3n4gg4zlh7endcskag7kmt42r9utux2,cosmos1x0sed3a3n4gg4zlh7endcskag7kmt42rnwg8pk,6,
juno1x2qlrdddgzcnzs4cnewfhrarva3uv4hdzzxg2n,cosmos1x2qlrdddgzcnzs4cnewfhrarva3uv4hd5s9nd0,14,
juno1x2qyty5kuquv8kzcdhcgkcqpyhxj03ynlghh9f,cosmos1x2qyty5kuquv8kzcdhcgkcqpyhxj03ynf65vz4,2,
juno1x2wnmjey4mpezh6ujyvf3e4h8wlcm373lyg9ek,cosmos1x2wnmjey4mpezh6ujyvf3e4h8wlcm373fkt772,2,
juno1x32jsn5pl7jqxxpx2p0ccq9tqts9svm6hg9aaj,cosmos1x32jsn5pl7jqxxpx2p0ccq9tqts9svm6p6xx6w,1,
juno1x46kdmp9465yv8x5acaxrcr34lperan65qjvch,cosmos1x46kdmp9465yv8x5acaxrcr34lperan6zj3hlt,30,
juno1x4sp6agr8dj2s3c3pnh3zwwqysgheprt6tvjla,cosmos1x4sp6agr8dj2s3c3pnh3zwwqysgheprtve0fcp,8,
juno1x64wl9gme8aty95j9uhcfczt78pmje58uvxm5u,cosmos1x64wl9gme8aty95j9uhcfczt78pmje58279qnq,2,
juno1x68vmvax6lf3d3z2ht0vvde2xkaaumq7mlfu8n,cosmos1x68vmvax6lf3d3z2ht0vvde2xkaaumq7dd28q0,25,
juno1x6lk0x27572prmys8xfyxqmj4vv95nargmp2e8,cosmos1x6lk0x27572prmys8xfyxqmj4vv95nar7fz37m,160,
juno1x6q35vzs4t2tqj5rre5d5teu6hl3cdqedewd77,cosmos1x6q35vzs4t2tqj5rre5d5teu6hl3cdqemtdkez,1,
juno1x6s8xucedwzlc4m9z5e6lmdlw98u2lqm4qkyh3,cosmos1x6s8xucedwzlc4m9z5e6lmdlw98u2lqmrj4lsd,1,
juno1x6zqhhg9e0plt5sczygdajzevgh20lkm3m08q3,cosmos1x6zqhhg9e0plt5sczygdajzevgh20lkm8fvu8d,2,
juno1x755asu299qwzp9z3f2r6886ceut99hj4t8qqu,cosmos1x755asu299qwzp9z3f2r6886ceut99hjreym8q,35,
juno1x8z0f0r8qk7q95thlg2vjtf8328ew2eteuxy4q,cosmos1x8z0f0r8qk7q95thlg2vjtf8328ew2et0w9lju,4,
juno1x98ygyv2gpmahzdkq0eh7dp8428ztj93hrwg3k,cosmos1x98ygyv2gpmahzdkq0eh7dp8428ztj93p3dnk2,1,
juno1xafns0rrx2kwtcltvqxthac4ek22p8w96495hz,cosmos1xafns0rrx2kwtcltvqxthac4ek22p8w9v8x0s7,53,
juno1xap4a05hwypeq34rmzsve03jzls8sdm7cgucaf,cosmos1xap4a05hwypeq34rmzsve03jzls8sdm7w6lr64,30,
juno1xcuk5lls8pf08k5glj578afau223tv30hrkvud,cosmos1xcuk5lls8pf08k5glj578afau223tv30p34hm3,37,
juno1xcx3vkpy58336ps7kghqy0htnkcyssp9jv28p7,cosmos1xcx3vkpy58336ps7kghqy0htnkcyssp9y7fuxz,5,
juno1xd8uc4x45spve54pjevm3hyhy0n8cpe9ar5h6y,cosmos1xd8uc4x45spve54pjevm3hyhy0n8cpe9t3hvac,25,
juno1xda98mc3g8lvcfngnfznfm7arv2mdfwrclsvr8,cosmos1xda98mc3g8lvcfngnfznfm7arv2mdfwrwdnhym,18,
juno1xdfa534gu4pv8zqzcrkdk50729s26c6h038jsx,cosmos1xdfa534gu4pv8zqzcrkdk50729s26c6heryfh6,9,
juno1xdwctkq5rq9qcfqcdl0c8eknmg7g5ggxlxqutpndahf0ljue9nwq4vl8as,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,56,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1xdy56zu8ms4hzauqjexfa237qewr2w265j3xz8,cosmos1xdy56zu8ms4hzauqjexfa237qewr2w26zqja9m,4,
juno1xe0c9l6yl73p4y58hv4jtt3h3j9ezd3ue0nemv,cosmos1xe0c9l6yl73p4y58hv4jtt3h3j9ezd3u0aszus,1,
juno1xhjc4ue2n9gfauf9nz60gjq8q3h2g73a4twvxc,cosmos1xhjc4ue2n9gfauf9nz60gjq8q3h2g73aredhpy,20,
juno1xhurnfgrp4cqpupttyrzz0j9rquwwmmfeta52u,cosmos1xhurnfgrp4cqpupttyrzz0j9rquwwmmf0e70dq,3,
juno1xhxu4n75c36srfztueql80g8l4th7vvhavvfe7,cosmos1xhxu4n75c36srfztueql80g8l4th7vvht70j7z,52,
juno1xj3kn0jmnhturju536ghczelj3jef97up4s6rd,cosmos1xj3kn0jmnhturju536ghczelj3jef97uh8npy3,11,
juno1xj9wg2aeeu6xkx7etk00w76ly73kugcnru3ztc,cosmos1xj9wg2aeeu6xkx7etk00w76ly73kugcn4wjevy,1,
juno1xk9mamwfjfat25ks2un5nd3nvgz2fanpxy96t6,cosmos1xk9mamwfjfat25ks2un5nd3nvgz2fanpskxpvx,1,
juno1xlwupe9mesp3t9q38dx6xmmwtsccxr9h7cgzmt,cosmos1xlwupe9mesp3t9q38dx6xmmwtsccxr9hg2teuh,10,
juno1xm05ve43v7k8jsd9ckyz5epfynqvgq5fhj4s5j5965h78p7ryyrqxdqmlp,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,10,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1xmlx6re8k5hxr3m57rhzardvakqs8dq6ra9vw44yxyacs8vxanesu7ylfh,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1xmnd36lsev76lw8n68wz35fty2qrsdg3phrm6y,cosmos1xmnd36lsev76lw8n68wz35fty2qrsdg3h9qqac,32,
juno1xmv9u389awdw6qpvekwsnkv7zvlyh3qmejg4jp,cosmos1xmv9u389awdw6qpvekwsnkv7zvlyh3qm0qtw4a,100,
juno1xpaxecffmrh44rqc0wcga6g605nne5pnmyvjjv,cosmos1xpaxecffmrh44rqc0wcga6g605nne5pndk0f4s,6,
juno1xpvwnyage49sw4dn58x28vry2fxmfksfepkn7t,cosmos1xpvwnyage49sw4dn58x28vry2fxmfksf0n4geh,1,
juno1xpw85kkrhua8f2h22utpactalqvcr27g2algqh,cosmos1xpw85kkrhua8f2h22utpactalqvcr27gu0un8t,1,
juno1xqjzs6p2swcpwv5896qyjpmclhltr2g464429l,cosmos1xqjzs6p2swcpwv5896qyjpmclhltr2g4v8k3zr,1,
juno1xraa8mednz7s3k80p79cyp0g5s23r6499m5zc6,cosmos1xraa8mednz7s3k80p79cyp0g5s23r649nfhelx,4,
juno1xsvm6ta76z77ydws4d0dcrrcm3syhf5ff8eugw,cosmos1xsvm6ta76z77ydws4d0dcrrcm3syhf5fl4680j,3,
juno1xsy9pxr0g7txf3k4qj3zmdj7ms46av8t33uahu,cosmos1xsy9pxr0g7txf3k4qj3zmdj7ms46av8t8rlxsq,1,
juno1xsztkzmagen86570fpkcfn2m9wjyx2ms0wgelx,cosmos1xsztkzmagen86570fpkcfn2m9wjyx2mseutzc6,40,
juno1xu4qp84tyukvez9g570fajnlt43f6h8fws75hm,cosmos1xu4qp84tyukvez9g570fajnlt43f6h8fcza0s8,35,
juno1xuwl7x8htyl26t7pe3l0x6auj3j9jwd25ywx2e,cosmos1xuwl7x8htyl26t7pe3l0x6auj3j9jwd2zkdad9,32,
juno1xvunup2m747gu6yr5qpmpehal5tr654c6plnaw,cosmos1xvunup2m747gu6yr5qpmpehal5tr654cvnug6j,40,
juno1xwszhh663ymaup824ufcr0d33v6jqznzhvn6x2,cosmos1xwszhh663ymaup824ufcr0d33v6jqznzp7sppk,2,
juno1xwx9jg2qzapawjdpyl3esxxpdp3r65r5pds0w7,cosmos1xwx9jg2qzapawjdpyl3esxxpdp3r65r5hln5fz,1,
juno1xx335567pmatl7a2xm3g02xsj0fmxl2dvwumwv,cosmos1xx335567pmatl7a2xm3g02xsj0fmxl2d6ulqfs,36,
juno1xxk6artjctr3fgurh4p7mwgm0wyxy4ypwhfesl,cosmos1xxk6artjctr3fgurh4p7mwgm0wyxy4ypc92zhr,318,
juno1xxzc8awwllqq4waxtej8u8vlyr89lmuyx2xwtc,cosmos1xxzc8awwllqq4waxtej8u8vlyr89lmuysc94vy,10,
juno1xyraduhaqazyf0lk8h8870dsg6zn29mlghqhr8,cosmos1xyraduhaqazyf0lk8h8870dsg6zn29ml79rvym,1,
juno1xz4kdpwygkf8pcqzpgjhefx858m9nq8v0guwut,cosmos1xz4kdpwygkf8pcqzpgjhefx858m9nq8ve6l4mh,6,
juno1xzktgumtn7kn2g665w8ukuwtwxtlw8mxj5mdqd,cosmos1xzktgumtn7kn2g665w8ukuwtwxtlw8mxyxck83,14,
juno1y0g8pelcj328r8n7jm88wd9464z6utjuw5s27n,cosmos1y0g8pelcj328r8n7jm88wd9464z6utjucxn3e0,2,
juno1y23rpdsasmxfx3cmvznz6hdrm6mpmf8l5fadcy,cosmos1y23rpdsasmxfx3cmvznz6hdrm6mpmf8lzm7klc,1,
juno1y2yzand67lhdgvl3q0wgc7gzyp7xw63u42segx,cosmos1y2yzand67lhdgvl3q0wgc7gzyp7xw63urcnz06,9,
juno1y40x37uus6geqctw4d9tl8x5mvmwmk5vpgrz0t,cosmos1y40x37uus6geqctw4d9tl8x5mvmwmk5vh6qegh,1,
juno1y53t6lr5a33g4ku3x6apksqw45k8w6h3vanjaw,cosmos1y53t6lr5a33g4ku3x6apksqw45k8w6h360sf6j,34,
juno1y54y3wpy7q98sek72n62ak9m0cekqurh83y92e,cosmos1y54y3wpy7q98sek72n62ak9m0cekqurh3r87d9,22,
juno1y5kflvms303ausemce2h3t2gkztvdfvw832ynn,cosmos1y5kflvms303ausemce2h3t2gkztvdfvw3rfl50,314,
juno1y8jsj7zjktaxd8nn9z6jal3rasm2e2szaywf3x,cosmos1y8jsj7zjktaxd8nn9z6jal3rasm2e2sztkdjk6,11,
juno1y8lgme4d47nfnevhkwvyx0wd33zhl7uncrlt5l,cosmos1y8lgme4d47nfnevhkwvyx0wd33zhl7unw3usnr,9,
juno1y9vut08g0g3wer6pshcdlw78l807hjtrj03qm5,cosmos1y9vut08g0g3wer6pshcdlw78l807hjtryajmug,1,
